	logFC	AveExpr	t	P.Value	adj.P.Val	B
UPP1	0.6352080898624859	6.877904191240382	6.401926276912615	4.1340268745449774e-10	5.307244309517123e-09	12.340703414362185
NUSAP1	-0.6627682790066789	8.430311835248633	-6.395028953895219	4.3075805949580065e-10	5.512421415991957e-09	12.300699257372017
BAI3	-0.8504293038837254	6.958664795272319	-6.388879944821516	4.468308969486153e-10	5.7120357336042735e-09	12.265065112759661
RND3	0.6332850150294185	9.453281099643593	6.387515882090696	4.504752361216913e-10	5.740341580293551e-09	12.257164039805446
NOL4	-0.7163545938366855	6.425226360184234	-6.373517700209219	4.895972852766985e-10	6.192994232460088e-09	12.176162281620364
NCAPG	-0.5970465940029435	5.865112952685525	-6.344525928064465	5.815009532463362e-10	7.27147920975325e-09	12.008863249564008
tcag7.1314	0.6271561174237297	7.333022999940688	6.3399007474284765	5.97647214703688e-10	7.457894051255763e-09	11.982231354555442
CRMP1	-0.8435658903678673	8.306515156566325	-6.336137958311513	6.111060527913446e-10	7.617949366162911e-09	11.960576922457346
NDRG1	0.6947667309569976	8.706780835552694	6.331075592610058	6.296824217609845e-10	7.809099611581643e-09	11.931460271580377
CXCL13	0.7272688566008654	5.12854425363015	6.300561359100398	7.539443669212858e-10	9.220066987786151e-09	11.75636118247241
EFEMP1	0.9366419217563013	9.700862451685323	6.298224935950965	7.643919968912282e-10	9.316607719194503e-09	11.742982897977107
TMEM140	0.5919386540456326	6.52769462186668	6.284473231243536	8.288184366878146e-10	1.0030785542306194e-08	11.664324078833403
RCAN2	0.9476517344931565	7.078203932473976	6.274446839506713	8.791126923440435e-10	1.0575699341865108e-08	11.607063312165984
SKAP2	0.7045325014705428	6.801965545086208	6.271460722434349	8.946605491976389e-10	1.0751998336764438e-08	11.590024185713823
TTYH1	-1.0387164311773205	8.491153659124647	-6.270039482652433	9.021547546293317e-10	1.080969905994668e-08	11.581916783307019
PRC1	-0.6541851407137091	7.680128949802679	-6.26962818213259	9.043349840729707e-10	1.082505156879395e-08	11.579570820220496
CLIP2	-0.7105604329813069	7.902724295462366	-6.264936361693682	9.295733293697852e-10	1.1094075354084196e-08	11.552818764836445
PLS3	0.5995801542570849	9.986263247106788	6.264667824703524	9.310385214275782e-10	1.110056027230782e-08	11.551288108252617
APOC2	0.8218451524622186	8.48681405042406	6.25815792342455	9.67257516102138e-10	1.1498237915994023e-08	11.514198376586041
OLR1	0.7488930044461144	6.081489624309915	6.253720226044185	9.927340753946336e-10	1.1754674273256811e-08	11.488933174105863
G0S2	0.6444209483686114	6.212437701402175	6.251696030320416	1.0045718384309096e-09	1.1859856939593151e-08	11.477413718027265
GBP1	0.8238610193667881	8.576436550444791	6.245976334847605	1.038773004838916e-09	1.2203809291970953e-08	11.444880296921585
WSCD1	-0.7065076676643596	7.159219542825687	-6.2387844453089105	1.0833976178819897e-09	1.2673242256231313e-08	11.404008079369007
TOP2A	-0.7993430926776917	8.259458859547811	-6.235002112838077	1.1076136224511982e-09	1.2911794038293639e-08	11.382528359337499
ANGPTL4	0.7470978058894762	6.409196443043175	6.229830060618551	1.1415862634127235e-09	1.325649159500098e-08	11.353173942503641
FAM131B	-0.7096777910613152	6.7064050412288525	-6.214941126578211	1.2451774751232702e-09	1.433501640098893e-08	11.268783283193628
ASPM	-0.7463515764710547	6.6362284105136595	-6.189092904118469	1.4472777047116027e-09	1.6426124524163166e-08	11.122673218811432
LIF	0.6482631613800303	5.430030320566718	6.179009063239234	1.5345342571855598e-09	1.7334766909032375e-08	11.065810290947962
FHL2	0.7542360598152902	6.5035407257704225	6.178542584457618	1.5386928928774975e-09	1.7365454373037323e-08	11.063181675036201
SDC1	0.622409525678246	5.380241503081605	6.15216503955748	1.7926700954509901e-09	1.9969781026291233e-08	10.914812350597124
DTL	-0.6916041094019274	6.866812627815632	-6.131156232977712	2.023879989465189e-09	2.2338737702236302e-08	10.797019446648683
FAM5C	-0.9484820594829646	6.444211815088513	-6.1103637726064255	2.281323032219633e-09	2.4951582156211464e-08	10.680770364387197
SOX11	-1.0487473379028343	7.458968622417129	-6.09166121974669	2.540053889179601e-09	2.7531349175068186e-08	10.576487427931173
CYR61	0.734071790194033	7.875624178850784	6.073321134009443	2.8215335619636573e-09	3.033652424389854e-08	10.474485015565609
GABBR1	-0.7210762178976449	7.063880690460516	-6.061186936595334	3.0242897465062195e-09	3.2400798156074643e-08	10.4071394358695
BIRC5	-0.5949775784652687	6.73183363395088	-6.046437871241796	3.2899710664488325e-09	3.499808443655198e-08	10.32543300940593
STEAP3	0.6567628518712079	7.262615765772005	6.045017179505687	3.316735262199558e-09	3.522056968907149e-08	10.317571508525013
SNX10	0.8139435729782001	8.934711872795917	6.042420397950548	3.3662064980598977e-09	3.565159072087712e-08	10.303206029701268
DDX25	-0.7615505284189528	5.493498984574903	-6.031020162331583	3.5920573600094525e-09	3.7843879903091714e-08	10.240200776462139
LRRC15	0.6170886510401346	4.3853280236337016	6.028039460362088	3.653508593612319e-09	3.8390532708795416e-08	10.223743895465866
FCGBP	1.0701440715089383	9.553275667443708	6.026082088857167	3.694419876206339e-09	3.8729081662371306e-08	10.212940679586605
ANXA1	0.7481129774382982	10.208179165500505	6.011885409934192	4.0048391057313915e-09	4.175434849456054e-08	10.134673819999936
HCP5	0.7404654411715912	5.770482152624946	5.9719788378254455	5.020276437700894e-09	5.127580056216639e-08	9.915498139833758
AHNAK2	0.8129788080459299	5.899742574513864	5.970506347158022	5.0621967995833425e-09	5.166014733947679e-08	9.90743438090836
BLM	-0.597252844325662	7.14195405297936	-5.967005603201584	5.163236565917503e-09	5.251325568140083e-08	9.888270074723334
CCL4	0.8008678009568246	6.228529150909802	5.9582601967511035	5.424331761473434e-09	5.4936756157832704e-08	9.840435984085087
S100A10	0.6574757899681636	11.31883362136828	5.956662072863378	5.4734175728694805e-09	5.534080135389949e-08	9.831701230493945
CDC7	-0.6226134928441951	6.832631478802264	-5.9492910329101605	5.705486851502775e-09	5.7433444118006445e-08	9.79143940079533
STMN4	-0.7878929014049652	6.709644858120307	-5.922160721451388	6.6453433834965296e-09	6.602576322117592e-08	9.643611244500843
PHLPP	-0.689441378398473	8.240477616052749	-5.920566980211123	6.705022611409144e-09	6.639957424883957e-08	9.63494496208543
CD44	0.6350525661743021	8.5156156329642	5.878558864308073	8.480948954639703e-09	8.296310910785646e-08	9.407228141847963
LHX2	-0.7577584319399335	7.0970254025600505	-5.876623676802798	8.572971522911015e-09	8.379522977182991e-08	9.39677094648485
SYNC1	0.6733655331644028	6.320403144211226	5.868595684707375	8.965234809449622e-09	8.713426761532877e-08	9.353421106729058
SEMA3C	0.5862152337017337	5.380413493177462	5.854258497237012	9.709783691568536e-09	9.361506422247262e-08	9.276127470550538
TMEFF1	-0.5978673068106719	6.264244314279273	-5.8162121992879765	1.1990192668771416e-08	1.1360662372208051e-07	9.07179207387161
TPBG	0.8285826594695545	6.364137993039831	5.8051837203343375	1.2743652266994577e-08	1.201715431473365e-07	9.01277278736261
WASF1	-0.6117950126422684	7.8515124450643246	-5.8044453915317815	1.2795711175720929e-08	1.2047377167946163e-07	9.008824993450698
CAV1	0.8057524865107997	9.221498551614221	5.7930520246910175	1.3625830117411463e-08	1.2759117128605664e-07	8.947959534794695
EPB41L3	0.669962511078591	6.258435513315652	5.787934296795205	1.4015581178452518e-08	1.3103697868860654e-07	8.920652780679202
FMOD	0.720623606290582	6.565677936712521	5.761927356708811	1.617033992507085e-08	1.4852449252375565e-07	8.782204414592641
CCNB2	-0.637275668113654	7.683504403237375	-5.751750997081678	1.7098607237048705e-08	1.5598593056707616e-07	8.728174916838732
GRIA3	-0.6480825483127122	6.794619380262037	-5.747977101532334	1.745588986297432e-08	1.588842220180928e-07	8.708158802404249
DKFZP586H2123	0.721208441572804	7.0748638987347885	5.726728501209232	1.960749336535302e-08	1.7659942790245407e-07	8.595668866987566
KIF11	-0.6048940271553915	6.071651123206398	-5.725024124192722	1.9790859686016973e-08	1.7785188980523612e-07	8.586661304187565
COL9A3	-0.8752139367300931	6.696327963572863	-5.724593210610516	1.9837483734913525e-08	1.7813794119002885e-07	8.584384305900684
CCND2	-0.7228758399680268	8.137059992127227	-5.723923852598553	1.9910119342201144e-08	1.7852394424332554e-07	8.580847629133022
SLIT2	0.6552013328280202	5.525799582861201	5.71772124222469	2.0595641536705532e-08	1.8439607091822156e-07	8.548091781730669
DCX	-1.1800483161801987	6.675901549180247	-5.700527432094964	2.2618373790391018e-08	2.0041976246055087e-07	8.457450223367946
ATP6V1G2	-0.773762327928539	7.013972046073373	-5.691983948997811	2.369416683502204e-08	2.084186683910412e-07	8.412497822504513
RAB33A	-0.7566438068411161	6.476177387684031	-5.6741676321413355	2.610034139912646e-08	2.2758892912981955e-07	8.318940969212829
CXCL9	0.7739711126753734	5.373001619769612	5.666004291883266	2.7280807373362044e-08	2.366826242003067e-07	8.276157571355576
DKK1	1.1541260258550086	5.608357371982723	5.6562807185568635	2.8754843285946555e-08	2.475095231232083e-07	8.225265947996348
CDC20	-0.6199904295774967	7.24577639682709	-5.652914536555613	2.928298588991147e-08	2.513369323494754e-07	8.207665338308566
MLF1IP	-0.6547003141339669	8.597819113624912	-5.637736574707818	3.1784015300446805e-08	2.710645270878048e-07	8.128416520732909
FXYD6	-0.8527636031305885	10.082268941287337	-5.632575747754058	3.268088006650326e-08	2.7733837756224963e-07	8.101511872235136
SPP1	0.6604860485078774	12.58817846462762	5.627803415857776	3.35321249974559e-08	2.8376236768753617e-07	8.076651352147696
FZD7	0.6859090364492566	7.263695486928192	5.624208417774529	3.4187583364142956e-08	2.887425074827587e-07	8.057935859547658
TTK	-0.6582261481176266	6.505518000761675	-5.606868995815235	3.7528221533509715e-08	3.136119664861374e-07	7.967811331476445
CHI3L1	1.2688065853971757	11.303686071933233	5.602988509044526	3.8318243881923036e-08	3.1888617334216807e-07	7.947674584309726
DPP6	-0.8243875772716622	7.36610154086828	-5.594558159691924	4.009074636898478e-08	3.32488132076663e-07	7.9039688256802405
CLIP3	-0.6386266708529025	8.713566022290376	-5.577915675420597	4.382712521374806e-08	3.609892214938127e-07	7.817854711200213
HLA-DQA1	1.1215730580309025	6.497998611048648	5.53244351458711	5.584773649462934e-08	4.4954441368203644e-07	7.583692080399184
NKX2-2	-0.8801500638726898	7.632209637269573	-5.500365964020912	6.619769129672639e-08	5.261733324060589e-07	7.419500655209366
DLG7	-0.6283427064472562	6.200502617123966	-5.467609104594477	7.86838568335015e-08	6.153067091810339e-07	7.252683683928301
CDH10	-0.8003478731911375	7.273108848612562	-5.44264056044999	8.97103618654367e-08	6.929391774108973e-07	7.126108604726007
XYLT1	-0.6017654446957579	6.596566679786018	-5.44012050390228	9.090327108269693e-08	6.999086894998955e-07	7.113361360377666
BHLHB3	0.6433416856857956	8.630342773636839	5.427497180791545	9.711450494780483e-08	7.425097578295021e-07	7.049585619388691
ATF3	0.6085344389307643	8.119858960901936	5.4219569616863	9.996895119675122e-08	7.6095202927388e-07	7.0216358115614375
EEF1A2	-0.7289131384433656	7.164899743136286	-5.415035852082483	1.0364953333672981e-07	7.845051416976119e-07	6.986754353268256
NLGN1	-0.6297302435156116	7.572001292349546	-5.362471180616906	1.362360829853652e-07	1.0058583147208875e-06	6.723099031654818
TAGLN3	-0.67936241767078	7.227527226633226	-5.301369773594378	1.86687820290031e-07	1.3365604827185216e-06	6.419440024983671
FBLN5	0.6833858157171155	6.706121748270856	5.298256080115609	1.8969431809611703e-07	1.35727806209949e-06	6.404047017143935
ELAVL4	-0.8449472073048598	6.616458399196823	-5.296299150725499	1.9160785612211993e-07	1.369342316571257e-06	6.394376685718854
CXCL10	0.9533901152748303	6.98045785401216	5.290136414950125	1.9775707301163595e-07	1.4074412962211111e-06	6.363943390191589
PLAC8	0.755394733749883	6.143665689363638	5.284001279119748	2.0406869894311244e-07	1.4455266309840941e-06	6.333677134371881
ASS1	0.7106602763438801	7.197385775817418	5.257061942677516	2.3417266823677194e-07	1.6347288526998305e-06	6.201141645053011
NUDT11	-0.6092551597226796	7.898059082244188	-5.254107259094613	2.3772534048875713e-07	1.6576077302638176e-06	6.186641323903204
TOX3	-0.8745798313635751	6.2448880892667775	-5.241593934880952	2.5335917870741214e-07	1.7493986410519824e-06	6.125310391189612
SFRP4	0.6331919605116463	6.025295193671167	5.230534535619413	2.680026724339676e-07	1.8357725719282357e-06	6.071212120244838
GRIA2	-0.9357889930654757	8.183112896098523	-5.228565291548822	2.706947561797477e-07	1.8500035493283326e-06	6.061589844507089
ECM2	0.6528934680798208	7.680540706128686	5.211643053193766	2.9493470281268377e-07	2.00429102216159e-06	5.979033982441462
LRRTM2	-0.7324300667762058	7.155331664231123	-5.17242660786633	3.5947034503554114e-07	2.387612738509645e-06	5.7886177327937025
LSAMP	-0.5956622088915093	7.541084283176674	-5.149160548807366	4.040144018108068e-07	2.65102125631931e-06	5.676246242565134
PID1	-0.625483233758664	7.821510914250281	-5.144534429134381	4.1348738541969415e-07	2.7090397688922506e-06	5.653955902165168
CTGF	0.5960536969025716	8.245127760604973	5.135763217880593	4.3204223228789024e-07	2.8168124316246747e-06	5.611741399107744
TPD52L1	0.5981893480789076	6.744824220260285	5.108816391493564	4.942286519281729e-07	3.196295073318506e-06	5.482447312979452
RUNDC3A	-0.6260355645284355	6.049003409314199	-5.103840967205908	5.066215537417931e-07	3.264171615922243e-06	5.458640191165462
KIF21B	-0.6016492438582572	6.066141941531439	-5.077912331285794	5.762312011768086e-07	3.66559753014851e-06	5.33490435327109
RARRES2	0.7253934383985383	7.299398844508803	5.075897870773917	5.820108032291622e-07	3.6926101646393947e-06	5.325314292295221
REEP1	-0.6224132761143277	7.578274938249101	-5.069849760663494	5.997021311312145e-07	3.792864003719582e-06	5.2965417868069204
TMEM35	-0.5963750897940256	5.762701425584147	-5.056675410581807	6.400574141011532e-07	4.029049336438101e-06	5.233972716815541
SDC4	0.6141476870334213	8.039451083475642	5.053983000286199	6.486220631131951e-07	4.072318500526119e-06	5.221203330871941
LGALS3	0.6326339750539667	11.305578441828604	5.019250944097787	7.695462985100395e-07	4.757123473643684e-06	5.057017776749659
FAM5B	-0.6135188856517315	6.3554456562274275	-5.014609026495657	7.872732782442052e-07	4.851762956303336e-06	5.035150395273148
NCAN	-0.978395451242589	8.602087910835172	-5.005642609248263	8.226392970070274e-07	5.051617753472016e-06	4.992961680547833
SLC24A3	-0.6211885858088904	6.99977322298267	-4.996513794116082	8.602214638342882e-07	5.268965853251526e-06	4.950077581018944
ALDH1A3	0.6690763540694693	5.070542633159175	4.989887270354582	8.885358761695084e-07	5.420338916328886e-06	4.918991867415589
SLN	1.0178265762276881	7.445777932360284	4.913488583129286	1.2874280894267082e-06	7.62263833017258e-06	4.5632440609904465
ABCA8	0.7650022954557016	7.4512493338912895	4.913472036272467	1.2875308390276555e-06	7.62263833017258e-06	4.5631675397031985
ASTN1	-0.6852026888073803	7.925165499481641	-4.908730146957572	1.3173046447613964e-06	7.78742392352319e-06	4.541248023249563
STEAP1	0.6381234156778071	5.5971494971664475	4.84580137252235	1.7811484383413462e-06	1.0296970472638738e-05	4.252144349133753
BST2	0.5874148062144684	7.604963088149789	4.840418687673885	1.8274351873912656e-06	1.0529174414624697e-05	4.2275700409438715
INA	-0.6925652778349276	5.606221974097361	-4.828545772005745	1.9336695448634305e-06	1.1082936058660368e-05	4.173451240197555
BEX1	-0.8039886358355925	10.12324059305342	-4.8196747350603815	2.016905446228595e-06	1.1505246510414374e-05	4.133093035718983
TWIST1	0.6842191623812965	6.1168376482381275	4.767736034004051	2.578056023676298e-06	1.4391271374028404e-05	3.8981339114042504
C1orf61	-0.9735143439211384	11.071243063973409	-4.766789208121936	2.589565661958842e-06	1.4423473497367428e-05	3.8938718390123173
GLDC	-0.6024337838156013	8.096913573537813	-4.748449482988812	2.822517347400875e-06	1.5619831754320465e-05	3.8114665047290375
TSPAN12	-0.6471410578211971	7.383292234913367	-4.734240943976186	3.016738916034153e-06	1.6625890172486624e-05	3.747819570577188
PDPN	0.7424792342375817	8.245695643314551	4.708859421122444	3.39615625986249e-06	1.846343732788447e-05	3.634549565896582
BCHE	-0.7178933556852645	8.957313789354941	-4.702900663540222	3.491671492746944e-06	1.89314309390629e-05	3.608036723835199
TNFAIP6	0.6410752516484113	7.608873858935069	4.681336588981191	3.8594043664484106e-06	2.0812784317407865e-05	3.5123419758504157
ALDOC	-0.6445272197601373	9.396687526757317	-4.663998548335849	4.1818186176330746e-06	2.2351291519546153e-05	3.4356880260731275
DIRAS2	-0.6705000842655089	6.579881482286502	-4.651075622197205	4.438819227093794e-06	2.3547251600292273e-05	3.3787204930227235
PERP	0.6344881719402027	5.574118911553826	4.601708256497646	5.567638639414751e-06	2.8872457915964174e-05	3.1624087387833475
OMG	-0.8202040419126515	7.9358162431985075	-4.58505108593484	6.0072799060326e-06	3.0927603517932695e-05	3.089892507097029
LPHN3	-0.6120868264286026	7.828697866218495	-4.572362368933129	6.3643590772180586e-06	3.255752405656199e-05	3.0348121889377166
CA12	0.6316456439393727	7.431333690187947	4.564009701233893	6.6104460380636916e-06	3.3658770059350096e-05	2.9986294941103546
KIF5C	-0.6122234296253843	8.626886071101174	-4.4925867357468325	9.122176623421836e-06	4.506507611708266e-05	2.6916807923256085
IFI27	0.6281266413495512	8.479889905780547	4.479036412900725	9.692327113023461e-06	4.756112595559434e-05	2.633942051868009
KCNIP1	-0.6427901232825493	6.561917679813522	-4.4562600745713095	1.0728434894706047e-05	5.200958655477062e-05	2.5372475030356716
CX3CR1	0.760910386701033	8.783387957675293	4.41586203659538	1.2832536779420231e-05	6.089802086215285e-05	2.3668442396079117
AGTRL1	0.6761804740892501	7.673336146716818	4.379400372995975	1.5066291457567929e-05	7.015788156691144e-05	2.214258051898642
AEBP1	0.6248468442610555	8.801445861553638	4.378264626187509	1.5141523560009748e-05	7.045371974870069e-05	2.2095236478480436
MAN1C1	0.6525031029881294	8.676252138517347	4.342352701547604	1.771453826180588e-05	8.10480508163626e-05	2.0604011270343436
CXorf57	-0.5949941834120303	5.7837733488750676	-4.32716746674207	1.8923925328253377e-05	8.583122742102719e-05	1.9976824658421508
SNAP91	-0.6339180549198273	5.58253537326505	-4.032402099173769	6.564334835684461e-05	0.0002595131979360219	0.8202264088178817
IGFBP3	0.6160904099015063	9.144681891483362	4.029380959577702	6.646046077791503e-05	0.00026239897334021404	0.8085546096959364
PLA2G5	0.6880515266682234	6.379651681246216	4.025927465089159	6.740634154988035e-05	0.0002655240971356425	0.79522236889557
RP11-35N6.1	-0.902457749072525	7.295620373923037	-3.964166111558617	8.664096580235417e-05	0.00033311957541249965	0.5585792802762599
STMN2	-0.8432249430997087	6.5743586448669245	-3.8012801781471475	0.00016540034452411904	0.0005905767911834487	-0.04922443308709923
GPR17	-0.6550091299792946	5.473973666515863	-3.7717971016588083	0.00018549002516341949	0.0006558047219664996	-0.156700340460473
MOXD1	0.6754595952281219	7.578086759850123	3.760260618766903	0.00019396052454620903	0.000682346665669135	-0.19854211294525737
TRIM9	-0.6126876650395037	9.051403372493294	-3.758650490476637	0.00019517134808955862	0.0006862053645823255	-0.2043723818657739
SCN3A	-0.6402473072528636	7.74751574466281	-3.756966975757636	0.00019644497947745966	0.0006896765139555596	-0.2104658884324806
ERBB3	-0.6279910215785245	5.93073048832974	-3.640225241014119	0.0003066003541840194	0.0010301566587845874	-0.626781798923103
SERPINA3	0.6289361203248927	11.668355011906952	3.614335418806238	0.0003378811885904981	0.0011245896276967325	-0.7174392495365103
FABP5	0.625679251395777	9.661594757497417	3.613065056883053	0.0003394906834354011	0.0011290104418473076	-0.7218719964225224
TMSL8	-0.8552639212592323	7.95717168024287	-3.599943781982388	0.00035654128790015883	0.0011792008208991245	-0.767571194193466
IL13RA2	0.6747152793341176	7.0304585481787525	3.0991042259145556	0.0020724340858543047	0.0055495333026145295	-2.3941896367426843
